subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79138,0,0,2203.5,"doctor,dentist,psychiatrist",XX,en-q4,17,assess
79138,1,1,4914.699999809265,"3,4,5",XX,en-q2,18,assess
79138,0,0,1626.6000001430511,"New York,Boston,Chicago",XX,en-q1,25,assess
79138,1,1,1402.2000000476837,"pebble,cat,frog",XX,en-q3,27,assess
79138,LO,1,20246.800000190735,"[u'DB', u'LO', u'A2', u'DY']","[u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'157.75,157.75,157.75', u'137.5,137.5,0']",Jazz,1,target
79138,A2,0,20103.799999952316,"[u'A2', u'SH', u'LO', u'DB']","[u'157.75,157.75,157.75', u'141.25,250,0', u'250,171.5,114.75', u'14.70588225,65.6862745,164.7058823']",upper_left,2,catch
79138,SP,0,22329.89999985695,"[u'SP', u'MB', u'DG', u'LH']","[u'200,0,250', u'114.7058823,130.3921568,219.6078433', u'0,117.6470588,88.235294', u'197,250,127.5']",Classic Rock,3,target
79138,LR,0,16422,"[u'LR', u'LO', u'DO', u'SB']","[u'250,119.5,143.25', u'250,171.5,114.75', u'137.5,80.5,0', u'59.8039215,123.5294118,250']",Dubstep,4,target
79138,MB,0,16757.200000047684,"[u'MB', u'A2', u'DC', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'3.92156875,130.3921568,150', u'222.5,130.5,64.75']",Indie,5,target
79138,MY,1,32667.900000095367,"[u'SH', u'MY', u'A1', u'DY']","[u'141.25,250,0', u'214.75,192.25,47', u'100,100,100', u'137.5,137.5,0']",Big Band,6,target
79138,MB,1,17218.39999985695,"[u'MO', u'MB', u'A2', u'BK']","[u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'0,0,0']",Piano,7,target
79138,MO,3,16614.099999904633,"[u'A2', u'BK', u'MB', u'MO']","[u'157.75,157.75,157.75', u'0,0,0', u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75']",Smooth Jazz,8,target
79138,SH,3,18134.10000014305,"[u'DO', u'A2', u'MB', u'SH']","[u'137.5,80.5,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Mozart,9,target
79138,MY,3,19609.900000095367,"[u'A2', u'DB', u'DY', u'MY']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0', u'214.75,192.25,47']",Dixieland,10,target
79138,SY,2,16991.700000047684,"[u'DY', u'A1', u'SY', u'MB']","[u'137.5,137.5,0', u'100,100,100', u'250,250,0', u'114.7058823,130.3921568,219.6078433']",Electronic,11,target
79138,LG,2,17767.10000014305,"[u'SH', u'A2', u'LG', u'SR']","[u'141.25,250,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568', u'250,0,44']",Balkan Folk,12,target
79138,SO,1,22075.800000190735,"[u'LR', u'SO', u'SH', u'A3']","[u'250,119.5,143.25', u'250,100,0', u'141.25,250,0', u'197,197,197']",Heavy Metal,13,target
79138,SH,0,17714.200000047684,"[u'SH', u'DO', u'SR', u'A3']","[u'141.25,250,0', u'137.5,80.5,0', u'250,0,44', u'197,197,197']",upper_right,14,catch
79138,LH,1,21353.5,"[u'SP', u'LH', u'A1', u'DY']","[u'200,0,250', u'197,250,127.5', u'100,100,100', u'137.5,137.5,0']",Bach,15,target
79138,MY,1,16575.400000095367,"[u'A3', u'MY', u'SY', u'DP']","[u'197,197,197', u'214.75,192.25,47', u'250,250,0', u'113.7254903,0,145.0980393']",Hindustani Sitar,16,target
79138,SH,0,17554.599999904633,"[u'SH', u'MB', u'LR', u'DH']","[u'141.25,250,0', u'114.7058823,130.3921568,219.6078433', u'250,119.5,143.25', u'99,137.5,0']",Salsa,19,target
79138,SH,3,15978.400000095367,"[u'MY', u'A1', u'SO', u'SH']","[u'214.75,192.25,47', u'100,100,100', u'250,100,0', u'141.25,250,0']",Ska,20,target
79138,SR,2,17106.5,"[u'MO', u'DR', u'SR', u'LC']","[u'222.5,130.5,64.75', u'174.5,0,5.5', u'250,0,44', u'104.9019608,215.6862745,232.3529413']",Trance,21,target
79138,SH,2,17679.900000095367,"[u'DB', u'A2', u'SH', u'LO']","[u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'141.25,250,0', u'250,171.5,114.75']",Stravinsky,22,target
79138,SY,3,16494.89999985695,"[u'DH', u'A2', u'LG', u'SY']","[u'99,137.5,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568', u'250,250,0']",Folk,23,target
79138,SH,1,17042.799999952316,"[u'MY', u'SH', u'DH', u'MB']","[u'214.75,192.25,47', u'141.25,250,0', u'99,137.5,0', u'114.7058823,130.3921568,219.6078433']",Progressive House,24,target
79138,SB,2,18572.200000047684,"[u'LH', u'DY', u'SB', u'A2']","[u'197,250,127.5', u'137.5,137.5,0', u'59.8039215,123.5294118,250', u'157.75,157.75,157.75']",Alternative,26,target
