subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79032,0,0,2944.4000000003725,"New York,Boston,Chicago",XX,en-q1,7,assess
79032,0,0,6497.5999999996275,"doctor,dentist,psychiatrist",XX,en-q4,8,assess
79032,1,1,1946.0999999996275,"pebble,cat,frog",XX,en-q3,12,assess
79032,1,1,6179.899999999441,"3,4,5",XX,en-q2,24,assess
79032,MY,2,19252.400000000373,"[u'SH', u'DY', u'MY', u'A1']","[u'141.25,250,0', u'137.5,137.5,0', u'214.75,192.25,47', u'100,100,100']",Big Band,1,target
79032,SH,1,17712.400000000373,"[u'MB', u'SH', u'DH', u'LR']","[u'114.7058823,130.3921568,219.6078433', u'141.25,250,0', u'99,137.5,0', u'250,119.5,143.25']",Salsa,2,target
79032,A2,0,18279.39999999944,"[u'A2', u'MY', u'DY', u'DB']","[u'157.75,157.75,157.75', u'214.75,192.25,47', u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823']",Dixieland,3,target
79032,LG,3,17929.39999999944,"[u'SY', u'DH', u'A2', u'LG']","[u'250,250,0', u'99,137.5,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568']",Folk,4,target
79032,SP,3,16096.400000000373,"[u'MB', u'DG', u'LH', u'SP']","[u'114.7058823,130.3921568,219.6078433', u'0,117.6470588,88.235294', u'197,250,127.5', u'200,0,250']",Classic Rock,5,target
79032,MO,0,17246.799999999814,"[u'MO', u'BK', u'A2', u'MB']","[u'222.5,130.5,64.75', u'0,0,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Smooth Jazz,6,target
79032,SH,3,15979.599999999627,"[u'DH', u'MB', u'MY', u'SH']","[u'99,137.5,0', u'114.7058823,130.3921568,219.6078433', u'214.75,192.25,47', u'141.25,250,0']",Progressive House,9,target
79032,LO,3,15828.700000000186,"[u'SH', u'DB', u'A2', u'LO']","[u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'250,171.5,114.75']",Stravinsky,10,target
79032,DY,2,16376.300000000745,"[u'DB', u'LO', u'DY', u'A2']","[u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'137.5,137.5,0', u'157.75,157.75,157.75']",Jazz,11,target
79032,LH,2,18145.799999999814,"[u'A1', u'DY', u'LH', u'SP']","[u'100,100,100', u'137.5,137.5,0', u'197,250,127.5', u'200,0,250']",Bach,13,target
79032,SO,1,16330.200000000186,"[u'LR', u'SO', u'A3', u'SH']","[u'250,119.5,143.25', u'250,100,0', u'197,197,197', u'141.25,250,0']",Heavy Metal,14,target
79032,MY,0,16297.900000000373,"[u'MY', u'DP', u'A3', u'SY']","[u'214.75,192.25,47', u'113.7254903,0,145.0980393', u'197,197,197', u'250,250,0']",Hindustani Sitar,15,target
79032,A2,2,19963.799999999814,"[u'SH', u'DO', u'A2', u'MB']","[u'141.25,250,0', u'137.5,80.5,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Mozart,16,target
79032,DC,1,16246.200000000186,"[u'MO', u'DC', u'A2', u'MB']","[u'222.5,130.5,64.75', u'3.92156875,130.3921568,150', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Indie,17,target
79032,SY,1,15912.5,"[u'MB', u'SY', u'A1', u'DY']","[u'114.7058823,130.3921568,219.6078433', u'250,250,0', u'100,100,100', u'137.5,137.5,0']",Electronic,18,target
79032,SR,1,16196.800000000745,"[u'MO', u'SR', u'LC', u'DR']","[u'222.5,130.5,64.75', u'250,0,44', u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5']",Trance,19,target
79032,SR,1,18963.900000000373,"[u'A3', u'SR', u'DO', u'SH']","[u'197,197,197', u'250,0,44', u'137.5,80.5,0', u'141.25,250,0']",upper_right,20,catch
79032,LH,0,18361.799999999814,"[u'LH', u'DY', u'SB', u'A2']","[u'197,250,127.5', u'137.5,137.5,0', u'59.8039215,123.5294118,250', u'157.75,157.75,157.75']",Alternative,21,target
79032,A2,0,18378.5,"[u'A2', u'SH', u'LO', u'DB']","[u'157.75,157.75,157.75', u'141.25,250,0', u'250,171.5,114.75', u'14.70588225,65.6862745,164.7058823']",upper_left,22,catch
79032,MB,2,19509.900000000373,"[u'BK', u'MO', u'MB', u'A2']","[u'0,0,0', u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75']",Piano,23,target
79032,SB,2,17993.400000000373,"[u'LR', u'LO', u'SB', u'DO']","[u'250,119.5,143.25', u'250,171.5,114.75', u'59.8039215,123.5294118,250', u'137.5,80.5,0']",Dubstep,25,target
79032,LG,1,17380.5,"[u'A2', u'LG', u'SR', u'SH']","[u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568', u'250,0,44', u'141.25,250,0']",Balkan Folk,26,target
79032,MY,2,16861.700000000186,"[u'SH', u'SO', u'MY', u'A1']","[u'141.25,250,0', u'250,100,0', u'214.75,192.25,47', u'100,100,100']",Ska,27,target
