subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79106,1,1,4022.100000023842,"pebble,cat,frog",XX,en-q3,4,assess
79106,1,1,12968.799999952316,"3,4,5",XX,en-q2,6,assess
79106,0,0,2580.7999999523163,"doctor,dentist,psychiatrist",XX,en-q4,19,assess
79106,0,0,1638.5,"New York,Boston,Chicago",XX,en-q1,20,assess
79106,SP,1,21616.5,"[u'A1', u'SP', u'DY', u'LH']","[u'100,100,100', u'200,0,250', u'137.5,137.5,0', u'197,250,127.5']",Bach,1,target
79106,SY,0,17211.100000023842,"[u'SY', u'DY', u'A1', u'MB']","[u'250,250,0', u'137.5,137.5,0', u'100,100,100', u'114.7058823,130.3921568,219.6078433']",Electronic,2,target
79106,SH,0,35552.39999997616,"[u'SH', u'DH', u'MB', u'MY']","[u'141.25,250,0', u'99,137.5,0', u'114.7058823,130.3921568,219.6078433', u'214.75,192.25,47']",Progressive House,3,target
79106,DP,2,18083,"[u'SY', u'A3', u'DP', u'MY']","[u'250,250,0', u'197,197,197', u'113.7254903,0,145.0980393', u'214.75,192.25,47']",Hindustani Sitar,5,target
79106,DB,0,16865.900000095367,"[u'DB', u'SH', u'A2', u'LO']","[u'14.70588225,65.6862745,164.7058823', u'141.25,250,0', u'157.75,157.75,157.75', u'250,171.5,114.75']",Stravinsky,7,target
79106,DH,2,16698.200000047684,"[u'LG', u'A2', u'DH', u'SY']","[u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75', u'99,137.5,0', u'250,250,0']",Folk,8,target
79106,LR,2,18043.800000071526,"[u'MB', u'DH', u'LR', u'SH']","[u'114.7058823,130.3921568,219.6078433', u'99,137.5,0', u'250,119.5,143.25', u'141.25,250,0']",Salsa,9,target
79106,A2,2,16424.300000071526,"[u'BK', u'MB', u'A2', u'MO']","[u'0,0,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'222.5,130.5,64.75']",Smooth Jazz,10,target
79106,SB,3,16685.299999952316,"[u'DO', u'LO', u'LR', u'SB']","[u'137.5,80.5,0', u'250,171.5,114.75', u'250,119.5,143.25', u'59.8039215,123.5294118,250']",Dubstep,11,target
79106,SR,1,16905.100000023842,"[u'LG', u'SR', u'A2', u'SH']","[u'106.862745,232.3529413,180.3921568', u'250,0,44', u'157.75,157.75,157.75', u'141.25,250,0']",Balkan Folk,12,target
79106,MB,2,16383.399999976158,"[u'MO', u'A2', u'MB', u'DC']","[u'222.5,130.5,64.75', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'3.92156875,130.3921568,150']",Indie,13,target
79106,SR,0,16861.400000095367,"[u'SR', u'MO', u'LC', u'DR']","[u'250,0,44', u'222.5,130.5,64.75', u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5']",Trance,14,target
79106,SH,1,19914,"[u'A3', u'SH', u'DO', u'SR']","[u'197,197,197', u'141.25,250,0', u'137.5,80.5,0', u'250,0,44']",upper_right,15,catch
79106,DY,1,16834.5,"[u'DB', u'DY', u'A2', u'MY']","[u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0', u'157.75,157.75,157.75', u'214.75,192.25,47']",Dixieland,16,target
79106,MB,1,16478.800000071526,"[u'DG', u'MB', u'LH', u'SP']","[u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433', u'197,250,127.5', u'200,0,250']",Classic Rock,17,target
79106,A2,3,19648.899999976158,"[u'BK', u'MB', u'MO', u'A2']","[u'0,0,0', u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75', u'157.75,157.75,157.75']",Piano,18,target
79106,SO,3,17709.399999976158,"[u'SH', u'MY', u'A1', u'SO']","[u'141.25,250,0', u'214.75,192.25,47', u'100,100,100', u'250,100,0']",Ska,21,target
79106,MB,3,18450.700000047684,"[u'SH', u'A2', u'DO', u'MB']","[u'141.25,250,0', u'157.75,157.75,157.75', u'137.5,80.5,0', u'114.7058823,130.3921568,219.6078433']",Mozart,22,target
79106,DY,2,17015.399999976158,"[u'DB', u'LO', u'DY', u'A2']","[u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'137.5,137.5,0', u'157.75,157.75,157.75']",Jazz,23,target
79106,SB,1,17149,"[u'LH', u'SB', u'A2', u'DY']","[u'197,250,127.5', u'59.8039215,123.5294118,250', u'157.75,157.75,157.75', u'137.5,137.5,0']",Alternative,24,target
79106,LO,0,17856.199999928474,"[u'LO', u'A2', u'SH', u'DB']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'141.25,250,0', u'14.70588225,65.6862745,164.7058823']",upper_left,25,catch
79106,MY,3,18479.100000023842,"[u'SH', u'DY', u'A1', u'MY']","[u'141.25,250,0', u'137.5,137.5,0', u'100,100,100', u'214.75,192.25,47']",Big Band,26,target
79106,SH,1,16913,"[u'LR', u'SH', u'SO', u'A3']","[u'250,119.5,143.25', u'141.25,250,0', u'250,100,0', u'197,197,197']",Heavy Metal,27,target
