subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
78882,1,1,6843.300000071526,"pebble,cat,frog",XX,en-q3,6,assess
78882,1,1,5810.399999976158,"3,4,5",XX,en-q2,9,assess
78882,0,0,2566.100000023842,"New York,Boston,Chicago",XX,en-q1,17,assess
78882,0,0,2278.2999999523163,"doctor,dentist,psychiatrist",XX,en-q4,20,assess
78882,A1,0,22557.199999928474,"[u'A1', u'SY', u'MB', u'DY']","[u'100,100,100', u'250,250,0', u'114.7058823,130.3921568,219.6078433', u'137.5,137.5,0']",Electronic,1,target
78882,MY,0,26664.5,"[u'MY', u'DP', u'A3', u'SY']","[u'214.75,192.25,47', u'113.7254903,0,145.0980393', u'197,197,197', u'250,250,0']",Hindustani Sitar,2,target
78882,LG,3,19612.100000023842,"[u'A2', u'SY', u'DH', u'LG']","[u'157.75,157.75,157.75', u'250,250,0', u'99,137.5,0', u'106.862745,232.3529413,180.3921568']",Folk,3,target
78882,SR,3,22778.399999976158,"[u'MO', u'LC', u'DR', u'SR']","[u'222.5,130.5,64.75', u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5', u'250,0,44']",Trance,4,target
78882,A1,0,19402.699999928474,"[u'A1', u'SH', u'DY', u'MY']","[u'100,100,100', u'141.25,250,0', u'137.5,137.5,0', u'214.75,192.25,47']",Big Band,5,target
78882,MB,0,19966.399999976158,"[u'MB', u'A2', u'BK', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'0,0,0', u'222.5,130.5,64.75']",Piano,7,target
78882,DH,1,23241.799999952316,"[u'MB', u'DH', u'LR', u'SH']","[u'114.7058823,130.3921568,219.6078433', u'99,137.5,0', u'250,119.5,143.25', u'141.25,250,0']",Salsa,8,target
78882,SO,2,25413.200000047684,"[u'SH', u'LR', u'SO', u'A3']","[u'141.25,250,0', u'250,119.5,143.25', u'250,100,0', u'197,197,197']",Heavy Metal,10,target
78882,SH,3,19497.100000023842,"[u'A2', u'SR', u'LG', u'SH']","[u'157.75,157.75,157.75', u'250,0,44', u'106.862745,232.3529413,180.3921568', u'141.25,250,0']",Balkan Folk,11,target
78882,DB,0,20432.699999928474,"[u'DB', u'A2', u'SH', u'LO']","[u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'141.25,250,0', u'250,171.5,114.75']",upper_left,12,catch
78882,LO,0,19229.600000023842,"[u'LO', u'A2', u'DB', u'SH']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'141.25,250,0']",Stravinsky,13,target
78882,SH,1,16713.099999904633,"[u'MB', u'SH', u'MY', u'DH']","[u'114.7058823,130.3921568,219.6078433', u'141.25,250,0', u'214.75,192.25,47', u'99,137.5,0']",Progressive House,14,target
78882,DO,3,17715,"[u'MB', u'SH', u'A2', u'DO']","[u'114.7058823,130.3921568,219.6078433', u'141.25,250,0', u'157.75,157.75,157.75', u'137.5,80.5,0']",Mozart,15,target
78882,SP,1,18787.800000071526,"[u'DY', u'SP', u'A1', u'LH']","[u'137.5,137.5,0', u'200,0,250', u'100,100,100', u'197,250,127.5']",Bach,16,target
78882,MB,3,22317.5,"[u'SP', u'LH', u'DG', u'MB']","[u'200,0,250', u'197,250,127.5', u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433']",Classic Rock,18,target
78882,A3,1,20666.899999976158,"[u'SR', u'A3', u'DO', u'SH']","[u'250,0,44', u'197,197,197', u'137.5,80.5,0', u'141.25,250,0']",upper_right,19,catch
78882,A2,1,17382.800000071526,"[u'MB', u'A2', u'DC', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'3.92156875,130.3921568,150', u'222.5,130.5,64.75']",Indie,21,target
78882,DB,2,17016.5,"[u'LO', u'A2', u'DB', u'DY']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0']",Jazz,22,target
78882,LR,3,53097.200000047684,"[u'DO', u'SB', u'LO', u'LR']","[u'137.5,80.5,0', u'59.8039215,123.5294118,250', u'250,171.5,114.75', u'250,119.5,143.25']",Dubstep,23,target
78882,LH,2,19396.700000047684,"[u'SB', u'A2', u'LH', u'DY']","[u'59.8039215,123.5294118,250', u'157.75,157.75,157.75', u'197,250,127.5', u'137.5,137.5,0']",Alternative,24,target
78882,A2,3,19511.700000047684,"[u'DB', u'DY', u'MY', u'A2']","[u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0', u'214.75,192.25,47', u'157.75,157.75,157.75']",Dixieland,25,target
78882,SH,1,21108,"[u'SO', u'SH', u'MY', u'A1']","[u'250,100,0', u'141.25,250,0', u'214.75,192.25,47', u'100,100,100']",Ska,26,target
78882,MB,1,16930.399999976158,"[u'MO', u'MB', u'BK', u'A2']","[u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433', u'0,0,0', u'157.75,157.75,157.75']",Smooth Jazz,27,target
