subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79505,1,1,3704,"pebble,cat,frog",XX,en-q3,5,assess
79505,0,0,2066,"doctor,dentist,psychiatrist",XX,en-q4,18,assess
79505,1,1,5558,"3,4,5",XX,en-q2,23,assess
79505,0,0,1639,"New York,Boston,Chicago",XX,en-q1,24,assess
79505,LR,0,22322,"[u'LR', u'MB', u'DH', u'SH']","[u'250,119.5,143.25', u'114.7058823,130.3921568,219.6078433', u'99,137.5,0', u'141.25,250,0']",Salsa,1,target
79505,SH,3,20193,"[u'DO', u'MB', u'A2', u'SH']","[u'137.5,80.5,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'141.25,250,0']",Mozart,2,target
79505,MY,1,20066,"[u'DB', u'MY', u'A2', u'DY']","[u'14.70588225,65.6862745,164.7058823', u'214.75,192.25,47', u'157.75,157.75,157.75', u'137.5,137.5,0']",Dixieland,3,target
79505,MY,2,17841,"[u'DY', u'A1', u'MY', u'SH']","[u'137.5,137.5,0', u'100,100,100', u'214.75,192.25,47', u'141.25,250,0']",Big Band,4,target
79505,MB,2,16615,"[u'DH', u'MY', u'MB', u'SH']","[u'99,137.5,0', u'214.75,192.25,47', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Progressive House,6,target
79505,A3,1,19119,"[u'MY', u'A3', u'DP', u'SY']","[u'214.75,192.25,47', u'197,197,197', u'113.7254903,0,145.0980393', u'250,250,0']",Hindustani Sitar,7,target
79505,MB,3,18640,"[u'A2', u'DC', u'MO', u'MB']","[u'157.75,157.75,157.75', u'3.92156875,130.3921568,150', u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433']",Indie,8,target
79505,A1,0,18391,"[u'A1', u'MB', u'SY', u'DY']","[u'100,100,100', u'114.7058823,130.3921568,219.6078433', u'250,250,0', u'137.5,137.5,0']",Electronic,9,target
79505,SR,1,19813,"[u'SH', u'SR', u'A3', u'DO']","[u'141.25,250,0', u'250,0,44', u'197,197,197', u'137.5,80.5,0']",upper_right,10,catch
79505,A1,0,20743,"[u'A1', u'MY', u'SH', u'SO']","[u'100,100,100', u'214.75,192.25,47', u'141.25,250,0', u'250,100,0']",Ska,11,target
79505,LC,0,18878,"[u'LC', u'DR', u'MO', u'SR']","[u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5', u'222.5,130.5,64.75', u'250,0,44']",Trance,12,target
79505,MB,2,18279,"[u'MO', u'A2', u'MB', u'BK']","[u'222.5,130.5,64.75', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'0,0,0']",Piano,13,target
79505,LO,0,18615,"[u'LO', u'A2', u'SH', u'DB']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'141.25,250,0', u'14.70588225,65.6862745,164.7058823']",upper_left,14,catch
79505,DB,1,17959,"[u'A2', u'DB', u'LO', u'DY']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'137.5,137.5,0']",Jazz,15,target
79505,SH,3,18006,"[u'LR', u'SO', u'A3', u'SH']","[u'250,119.5,143.25', u'250,100,0', u'197,197,197', u'141.25,250,0']",Heavy Metal,16,target
79505,LR,1,17777,"[u'DO', u'LR', u'SB', u'LO']","[u'137.5,80.5,0', u'250,119.5,143.25', u'59.8039215,123.5294118,250', u'250,171.5,114.75']",Dubstep,17,target
79505,MB,1,25469,"[u'LH', u'MB', u'SP', u'DG']","[u'197,250,127.5', u'114.7058823,130.3921568,219.6078433', u'200,0,250', u'0,117.6470588,88.235294']",Classic Rock,19,target
79505,MB,3,17426,"[u'MO', u'BK', u'A2', u'MB']","[u'222.5,130.5,64.75', u'0,0,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Smooth Jazz,20,target
79505,LG,0,16853,"[u'LG', u'A2', u'SY', u'DH']","[u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75', u'250,250,0', u'99,137.5,0']",Folk,21,target
79505,DB,3,17167,"[u'A2', u'LO', u'SH', u'DB']","[u'157.75,157.75,157.75', u'250,171.5,114.75', u'141.25,250,0', u'14.70588225,65.6862745,164.7058823']",Stravinsky,22,target
79505,SH,1,18404,"[u'SR', u'SH', u'A2', u'LG']","[u'250,0,44', u'141.25,250,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568']",Balkan Folk,25,target
79505,SP,1,17686,"[u'DY', u'SP', u'A1', u'LH']","[u'137.5,137.5,0', u'200,0,250', u'100,100,100', u'197,250,127.5']",Bach,26,target
79505,SB,0,16739,"[u'SB', u'DY', u'LH', u'A2']","[u'59.8039215,123.5294118,250', u'137.5,137.5,0', u'197,250,127.5', u'157.75,157.75,157.75']",Alternative,27,target
