subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79673,1,1,7805.5,"3,4,5",XX,en-q2,7,assess
79673,0,0,2021.1000000000931,"New York,Boston,Chicago",XX,en-q1,9,assess
79673,1,1,1929.3999999999069,"pebble,cat,frog",XX,en-q3,10,assess
79673,0,0,1732.8999999999069,"doctor,dentist,psychiatrist",XX,en-q4,20,assess
79673,DP,1,24602,"[u'SY', u'DP', u'A3', u'MY']","[u'250,250,0', u'113.7254903,0,145.0980393', u'197,197,197', u'214.75,192.25,47']",Hindustani Sitar,1,target
79673,A2,2,20128.799999999814,"[u'LO', u'SH', u'A2', u'DB']","[u'250,171.5,114.75', u'141.25,250,0', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823']",Stravinsky,2,target
79673,LH,1,20326,"[u'DG', u'LH', u'SP', u'MB']","[u'0,117.6470588,88.235294', u'197,250,127.5', u'200,0,250', u'114.7058823,130.3921568,219.6078433']",Classic Rock,3,target
79673,DB,1,17413,"[u'A2', u'DB', u'LO', u'DY']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'137.5,137.5,0']",Jazz,4,target
79673,A2,0,19553.30000000028,"[u'A2', u'DB', u'LO', u'SH']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'141.25,250,0']",upper_left,5,catch
79673,LR,0,17779.700000000186,"[u'LR', u'LO', u'DO', u'SB']","[u'250,119.5,143.25', u'250,171.5,114.75', u'137.5,80.5,0', u'59.8039215,123.5294118,250']",Dubstep,6,target
79673,SO,0,19088.600000000093,"[u'SO', u'SH', u'MY', u'A1']","[u'250,100,0', u'141.25,250,0', u'214.75,192.25,47', u'100,100,100']",Ska,8,target
79673,MB,2,18674.299999999814,"[u'BK', u'MO', u'MB', u'A2']","[u'0,0,0', u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75']",Piano,11,target
79673,A2,2,17788.80000000028,"[u'DO', u'SH', u'A2', u'MB']","[u'137.5,80.5,0', u'141.25,250,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Mozart,12,target
79673,MB,3,18251,"[u'DY', u'A1', u'SY', u'MB']","[u'137.5,137.5,0', u'100,100,100', u'250,250,0', u'114.7058823,130.3921568,219.6078433']",Electronic,13,target
79673,DC,1,26848.19999999972,"[u'MO', u'DC', u'A2', u'MB']","[u'222.5,130.5,64.75', u'3.92156875,130.3921568,150', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Indie,14,target
79673,LH,0,19614.200000000186,"[u'LH', u'DY', u'SP', u'A1']","[u'197,250,127.5', u'137.5,137.5,0', u'200,0,250', u'100,100,100']",Bach,15,target
79673,DH,3,17039.200000000186,"[u'SY', u'LG', u'A2', u'DH']","[u'250,250,0', u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75', u'99,137.5,0']",Folk,16,target
79673,LR,1,17630,"[u'DH', u'LR', u'SH', u'MB']","[u'99,137.5,0', u'250,119.5,143.25', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433']",Salsa,17,target
79673,SH,2,17917.5,"[u'DH', u'MB', u'SH', u'MY']","[u'99,137.5,0', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0', u'214.75,192.25,47']",Progressive House,18,target
79673,MB,2,17279.200000000186,"[u'A2', u'BK', u'MB', u'MO']","[u'157.75,157.75,157.75', u'0,0,0', u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75']",Smooth Jazz,19,target
79673,SO,2,16474.700000000186,"[u'LR', u'A3', u'SO', u'SH']","[u'250,119.5,143.25', u'197,197,197', u'250,100,0', u'141.25,250,0']",Heavy Metal,21,target
79673,LC,1,16199.299999999814,"[u'DR', u'LC', u'SR', u'MO']","[u'174.5,0,5.5', u'104.9019608,215.6862745,232.3529413', u'250,0,44', u'222.5,130.5,64.75']",Trance,22,target
79673,A2,0,19045.30000000028,"[u'A2', u'DB', u'MY', u'DY']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'214.75,192.25,47', u'137.5,137.5,0']",Dixieland,23,target
79673,DY,3,16216.099999999627,"[u'SH', u'MY', u'A1', u'DY']","[u'141.25,250,0', u'214.75,192.25,47', u'100,100,100', u'137.5,137.5,0']",Big Band,24,target
79673,SR,1,18428.899999999907,"[u'A3', u'SR', u'DO', u'SH']","[u'197,197,197', u'250,0,44', u'137.5,80.5,0', u'141.25,250,0']",upper_right,25,catch
79673,LH,3,17718.5,"[u'SB', u'DY', u'A2', u'LH']","[u'59.8039215,123.5294118,250', u'137.5,137.5,0', u'157.75,157.75,157.75', u'197,250,127.5']",Alternative,26,target
79673,LG,3,17273.599999999627,"[u'SH', u'SR', u'A2', u'LG']","[u'141.25,250,0', u'250,0,44', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568']",Balkan Folk,27,target
