subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79097,0,0,3334.2000000029802,"doctor,dentist,psychiatrist",XX,en-q4,2,assess
79097,0,0,1655.4000000059605,"New York,Boston,Chicago",XX,en-q1,7,assess
79097,1,1,5530.5999999940395,"3,4,5",XX,en-q2,13,assess
79097,1,1,1580.5999999940395,"pebble,cat,frog",XX,en-q3,16,assess
79097,SH,0,23300.29999999702,"[u'SH', u'DB', u'A2', u'LO']","[u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'250,171.5,114.75']",upper_left,1,catch
79097,A1,1,21442.5,"[u'DY', u'A1', u'LH', u'SP']","[u'137.5,137.5,0', u'100,100,100', u'197,250,127.5', u'200,0,250']",Bach,3,target
79097,DB,1,21973.90000000596,"[u'SH', u'DB', u'LO', u'A2']","[u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'157.75,157.75,157.75']",Stravinsky,4,target
79097,SR,0,31209.70000000298,"[u'SR', u'DR', u'LC', u'MO']","[u'250,0,44', u'174.5,0,5.5', u'104.9019608,215.6862745,232.3529413', u'222.5,130.5,64.75']",Trance,5,target
79097,LH,3,18182.5,"[u'A2', u'SB', u'DY', u'LH']","[u'157.75,157.75,157.75', u'59.8039215,123.5294118,250', u'137.5,137.5,0', u'197,250,127.5']",Alternative,6,target
79097,A2,2,18711.70000000298,"[u'SH', u'DO', u'A2', u'MB']","[u'141.25,250,0', u'137.5,80.5,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Mozart,8,target
79097,BK,1,22568.90000000596,"[u'MO', u'BK', u'A2', u'MB']","[u'222.5,130.5,64.75', u'0,0,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Piano,9,target
79097,SH,3,18523.79999999702,"[u'MB', u'LR', u'DH', u'SH']","[u'114.7058823,130.3921568,219.6078433', u'250,119.5,143.25', u'99,137.5,0', u'141.25,250,0']",Salsa,10,target
79097,LG,2,23545.60000000894,"[u'DH', u'A2', u'LG', u'SY']","[u'99,137.5,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568', u'250,250,0']",Folk,11,target
79097,MY,2,26852.20000000298,"[u'A3', u'DP', u'MY', u'SY']","[u'197,197,197', u'113.7254903,0,145.0980393', u'214.75,192.25,47', u'250,250,0']",Hindustani Sitar,12,target
79097,A2,3,23486.79999999702,"[u'MB', u'DC', u'MO', u'A2']","[u'114.7058823,130.3921568,219.6078433', u'3.92156875,130.3921568,150', u'222.5,130.5,64.75', u'157.75,157.75,157.75']",Indie,14,target
79097,A3,1,19927.40000000596,"[u'SR', u'A3', u'DO', u'SH']","[u'250,0,44', u'197,197,197', u'137.5,80.5,0', u'141.25,250,0']",upper_right,15,catch
79097,LG,3,16931.30000001192,"[u'SR', u'SH', u'A2', u'LG']","[u'250,0,44', u'141.25,250,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568']",Balkan Folk,17,target
79097,SO,1,16655,"[u'LR', u'SO', u'SH', u'A3']","[u'250,119.5,143.25', u'250,100,0', u'141.25,250,0', u'197,197,197']",Heavy Metal,18,target
79097,DG,1,18329.89999999106,"[u'MB', u'DG', u'LH', u'SP']","[u'114.7058823,130.3921568,219.6078433', u'0,117.6470588,88.235294', u'197,250,127.5', u'200,0,250']",Classic Rock,19,target
79097,LO,3,16063,"[u'SB', u'LR', u'DO', u'LO']","[u'59.8039215,123.5294118,250', u'250,119.5,143.25', u'137.5,80.5,0', u'250,171.5,114.75']",Dubstep,20,target
79097,SY,3,16086.59999999404,"[u'MB', u'A1', u'DY', u'SY']","[u'114.7058823,130.3921568,219.6078433', u'100,100,100', u'137.5,137.5,0', u'250,250,0']",Electronic,21,target
79097,SH,3,16720,"[u'MY', u'DH', u'MB', u'SH']","[u'214.75,192.25,47', u'99,137.5,0', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Progressive House,22,target
79097,A2,3,17095.20000000298,"[u'DB', u'LO', u'DY', u'A2']","[u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'137.5,137.5,0', u'157.75,157.75,157.75']",Jazz,23,target
79097,SO,1,16523.20000000298,"[u'A1', u'SO', u'MY', u'SH']","[u'100,100,100', u'250,100,0', u'214.75,192.25,47', u'141.25,250,0']",Ska,24,target
79097,A1,2,17414.70000000298,"[u'SH', u'MY', u'A1', u'DY']","[u'141.25,250,0', u'214.75,192.25,47', u'100,100,100', u'137.5,137.5,0']",Big Band,25,target
79097,MY,1,15949.699999988079,"[u'A2', u'MY', u'DY', u'DB']","[u'157.75,157.75,157.75', u'214.75,192.25,47', u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823']",Dixieland,26,target
79097,MB,0,16670.89999999106,"[u'MB', u'A2', u'BK', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'0,0,0', u'222.5,130.5,64.75']",Smooth Jazz,27,target
