subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79355,0,0,6185,"New York,Boston,Chicago",XX,en-q1,5,assess
79355,1,1,1635,"pebble,cat,frog",XX,en-q3,7,assess
79355,0,0,2065,"doctor,dentist,psychiatrist",XX,en-q4,8,assess
79355,1,1,7375,"3,4,5",XX,en-q2,22,assess
79355,SR,0,21337.999999999985,"[u'SR', u'DR', u'MO', u'LC']","[u'250,0,44', u'174.5,0,5.5', u'222.5,130.5,64.75', u'104.9019608,215.6862745,232.3529413']",Trance,1,target
79355,SH,1,17228,"[u'LG', u'SH', u'A2', u'SR']","[u'106.862745,232.3529413,180.3921568', u'141.25,250,0', u'157.75,157.75,157.75', u'250,0,44']",Balkan Folk,2,target
79355,LO,0,16606,"[u'LO', u'SH', u'DB', u'A2']","[u'250,171.5,114.75', u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75']",Stravinsky,3,target
79355,SY,0,15885,"[u'SY', u'A1', u'MB', u'DY']","[u'250,250,0', u'100,100,100', u'114.7058823,130.3921568,219.6078433', u'137.5,137.5,0']",Electronic,4,target
79355,BK,2,16890,"[u'MB', u'A2', u'BK', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'0,0,0', u'222.5,130.5,64.75']",Piano,6,target
79355,MB,0,25904.00000000003,"[u'MB', u'DO', u'A2', u'SH']","[u'114.7058823,130.3921568,219.6078433', u'137.5,80.5,0', u'157.75,157.75,157.75', u'141.25,250,0']",Mozart,9,target
79355,SH,2,17080,"[u'MY', u'MB', u'SH', u'DH']","[u'214.75,192.25,47', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0', u'99,137.5,0']",Progressive House,10,target
79355,SP,1,16639.00000000003,"[u'LH', u'SP', u'DY', u'A1']","[u'197,250,127.5', u'200,0,250', u'137.5,137.5,0', u'100,100,100']",Bach,11,target
79355,DO,1,19460,"[u'SR', u'DO', u'A3', u'SH']","[u'250,0,44', u'137.5,80.5,0', u'197,197,197', u'141.25,250,0']",upper_right,12,catch
79355,SB,3,17674,"[u'DY', u'LH', u'A2', u'SB']","[u'137.5,137.5,0', u'197,250,127.5', u'157.75,157.75,157.75', u'59.8039215,123.5294118,250']",Alternative,13,target
79355,SO,1,16162,"[u'SH', u'SO', u'A1', u'MY']","[u'141.25,250,0', u'250,100,0', u'100,100,100', u'214.75,192.25,47']",Ska,14,target
79355,DP,0,16883,"[u'DP', u'MY', u'A3', u'SY']","[u'113.7254903,0,145.0980393', u'214.75,192.25,47', u'197,197,197', u'250,250,0']",Hindustani Sitar,15,target
79355,MO,2,26167,"[u'A2', u'MB', u'MO', u'DC']","[u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75', u'3.92156875,130.3921568,150']",Indie,16,target
79355,DY,0,19056,"[u'DY', u'A2', u'LO', u'DB']","[u'137.5,137.5,0', u'157.75,157.75,157.75', u'250,171.5,114.75', u'14.70588225,65.6862745,164.7058823']",Jazz,17,target
79355,SO,0,16657.99999999994,"[u'SO', u'A3', u'SH', u'LR']","[u'250,100,0', u'197,197,197', u'141.25,250,0', u'250,119.5,143.25']",Heavy Metal,18,target
79355,SH,0,16631,"[u'SH', u'MB', u'LR', u'DH']","[u'141.25,250,0', u'114.7058823,130.3921568,219.6078433', u'250,119.5,143.25', u'99,137.5,0']",Salsa,19,target
79355,SB,1,17917,"[u'LO', u'SB', u'DO', u'LR']","[u'250,171.5,114.75', u'59.8039215,123.5294118,250', u'137.5,80.5,0', u'250,119.5,143.25']",Dubstep,20,target
79355,MO,0,16942.00000000006,"[u'MO', u'BK', u'MB', u'A2']","[u'222.5,130.5,64.75', u'0,0,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75']",Smooth Jazz,21,target
79355,MY,2,17117,"[u'A1', u'DY', u'MY', u'SH']","[u'100,100,100', u'137.5,137.5,0', u'214.75,192.25,47', u'141.25,250,0']",Big Band,23,target
79355,DB,0,18247.00000000006,"[u'DB', u'SH', u'LO', u'A2']","[u'14.70588225,65.6862745,164.7058823', u'141.25,250,0', u'250,171.5,114.75', u'157.75,157.75,157.75']",upper_left,24,catch
79355,MY,1,17399,"[u'DY', u'MY', u'A2', u'DB']","[u'137.5,137.5,0', u'214.75,192.25,47', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823']",Dixieland,25,target
79355,LG,1,16733,"[u'SY', u'LG', u'DH', u'A2']","[u'250,250,0', u'106.862745,232.3529413,180.3921568', u'99,137.5,0', u'157.75,157.75,157.75']",Folk,26,target
79355,SP,3,16618,"[u'LH', u'DG', u'MB', u'SP']","[u'197,250,127.5', u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433', u'200,0,250']",Classic Rock,27,target
