subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
77786,1,1,17062.60000014305,"pebble,cat,frog",XX,en-q3,12,assess
77786,0,0,3846.5,"doctor,dentist,psychiatrist",XX,en-q4,16,assess
77786,1,1,13580.799999952316,"3,4,5",XX,en-q2,18,assess
77786,0,0,2213.5999999046326,"New York,Boston,Chicago",XX,en-q1,25,assess
77786,SR,1,24704.900000095367,"[u'A3', u'SR', u'SH', u'DO']","[u'197,197,197', u'250,0,44', u'141.25,250,0', u'137.5,80.5,0']",upper_right,1,catch
77786,SH,2,25447.200000047684,"[u'MB', u'DH', u'SH', u'MY']","[u'114.7058823,130.3921568,219.6078433', u'99,137.5,0', u'141.25,250,0', u'214.75,192.25,47']",Progressive House,2,target
77786,MO,1,18142.799999952316,"[u'BK', u'MO', u'MB', u'A2']","[u'0,0,0', u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75']",Smooth Jazz,3,target
77786,DC,1,17179.400000095367,"[u'MO', u'DC', u'A2', u'MB']","[u'222.5,130.5,64.75', u'3.92156875,130.3921568,150', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Indie,4,target
77786,SY,0,22929.099999904633,"[u'SY', u'MB', u'DY', u'A1']","[u'250,250,0', u'114.7058823,130.3921568,219.6078433', u'137.5,137.5,0', u'100,100,100']",Electronic,5,target
77786,BK,1,20580.60000014305,"[u'A2', u'BK', u'MB', u'MO']","[u'157.75,157.75,157.75', u'0,0,0', u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75']",Piano,6,target
77786,SR,3,18809.699999809265,"[u'LG', u'SH', u'A2', u'SR']","[u'106.862745,232.3529413,180.3921568', u'141.25,250,0', u'157.75,157.75,157.75', u'250,0,44']",Balkan Folk,7,target
77786,SH,3,17675.10000014305,"[u'LR', u'DH', u'MB', u'SH']","[u'250,119.5,143.25', u'99,137.5,0', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Salsa,8,target
77786,DB,3,17347.299999952316,"[u'DY', u'LO', u'A2', u'DB']","[u'137.5,137.5,0', u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823']",Jazz,9,target
77786,LG,2,27811.200000047684,"[u'DH', u'A2', u'LG', u'SY']","[u'99,137.5,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568', u'250,250,0']",Folk,10,target
77786,DY,1,18042.89999985695,"[u'A2', u'DY', u'DB', u'MY']","[u'157.75,157.75,157.75', u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823', u'214.75,192.25,47']",Dixieland,11,target
77786,SO,1,16492.10000014305,"[u'LR', u'SO', u'SH', u'A3']","[u'250,119.5,143.25', u'250,100,0', u'141.25,250,0', u'197,197,197']",Heavy Metal,13,target
77786,LH,0,17945.700000047684,"[u'LH', u'DY', u'A1', u'SP']","[u'197,250,127.5', u'137.5,137.5,0', u'100,100,100', u'200,0,250']",Bach,14,target
77786,SB,1,17110,"[u'A2', u'SB', u'LH', u'DY']","[u'157.75,157.75,157.75', u'59.8039215,123.5294118,250', u'197,250,127.5', u'137.5,137.5,0']",Alternative,15,target
77786,DB,1,16677.400000095367,"[u'SH', u'DB', u'A2', u'LO']","[u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'250,171.5,114.75']",Stravinsky,17,target
77786,SY,2,17144.89999985695,"[u'DP', u'A3', u'SY', u'MY']","[u'113.7254903,0,145.0980393', u'197,197,197', u'250,250,0', u'214.75,192.25,47']",Hindustani Sitar,19,target
77786,SH,2,17308.39999985695,"[u'A2', u'DO', u'SH', u'MB']","[u'157.75,157.75,157.75', u'137.5,80.5,0', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433']",Mozart,20,target
77786,SO,2,17827.900000095367,"[u'A1', u'SH', u'SO', u'MY']","[u'100,100,100', u'141.25,250,0', u'250,100,0', u'214.75,192.25,47']",Ska,21,target
77786,LR,2,16710,"[u'SB', u'LO', u'LR', u'DO']","[u'59.8039215,123.5294118,250', u'250,171.5,114.75', u'250,119.5,143.25', u'137.5,80.5,0']",Dubstep,22,target
77786,SP,1,16844.5,"[u'DG', u'SP', u'MB', u'LH']","[u'0,117.6470588,88.235294', u'200,0,250', u'114.7058823,130.3921568,219.6078433', u'197,250,127.5']",Classic Rock,23,target
77786,SR,0,16959.099999904633,"[u'SR', u'DR', u'LC', u'MO']","[u'250,0,44', u'174.5,0,5.5', u'104.9019608,215.6862745,232.3529413', u'222.5,130.5,64.75']",Trance,24,target
77786,A2,0,21760.299999952316,"[u'A2', u'LO', u'SH', u'DB']","[u'157.75,157.75,157.75', u'250,171.5,114.75', u'141.25,250,0', u'14.70588225,65.6862745,164.7058823']",upper_left,26,catch
77786,DY,0,16859.299999952316,"[u'DY', u'A1', u'MY', u'SH']","[u'137.5,137.5,0', u'100,100,100', u'214.75,192.25,47', u'141.25,250,0']",Big Band,27,target
