subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
78868,1,1,5391.70000000298,"3,4,5",XX,en-q2,11,assess
78868,0,0,1917.5999999940395,"doctor,dentist,psychiatrist",XX,en-q4,13,assess
78868,0,0,1818.300000011921,"New York,Boston,Chicago",XX,en-q1,24,assess
78868,1,1,1668,"pebble,cat,frog",XX,en-q3,26,assess
78868,A3,0,18986.70000000298,"[u'A3', u'LR', u'SO', u'SH']","[u'197,197,197', u'250,119.5,143.25', u'250,100,0', u'141.25,250,0']",Heavy Metal,1,target
78868,SH,1,21187,"[u'A3', u'SH', u'SR', u'DO']","[u'197,197,197', u'141.25,250,0', u'250,0,44', u'137.5,80.5,0']",upper_right,2,catch
78868,MY,3,20453.40000000596,"[u'A1', u'DY', u'SH', u'MY']","[u'100,100,100', u'137.5,137.5,0', u'141.25,250,0', u'214.75,192.25,47']",Big Band,3,target
78868,LO,0,19914,"[u'LO', u'A2', u'DB', u'SH']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'141.25,250,0']",upper_left,4,catch
78868,MB,0,22353.5,"[u'MB', u'A2', u'BK', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'0,0,0', u'222.5,130.5,64.75']",Piano,5,target
78868,DY,0,18445,"[u'DY', u'DB', u'LO', u'A2']","[u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'157.75,157.75,157.75']",Jazz,6,target
78868,SO,0,18163.30000001192,"[u'SO', u'SH', u'MY', u'A1']","[u'250,100,0', u'141.25,250,0', u'214.75,192.25,47', u'100,100,100']",Ska,7,target
78868,LR,2,17977.79999999702,"[u'SB', u'DO', u'LR', u'LO']","[u'59.8039215,123.5294118,250', u'137.5,80.5,0', u'250,119.5,143.25', u'250,171.5,114.75']",Dubstep,8,target
78868,DP,2,17993.89999999106,"[u'SY', u'MY', u'DP', u'A3']","[u'250,250,0', u'214.75,192.25,47', u'113.7254903,0,145.0980393', u'197,197,197']",Hindustani Sitar,9,target
78868,MB,2,23177,"[u'DO', u'A2', u'MB', u'SH']","[u'137.5,80.5,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Mozart,10,target
78868,DY,0,17445.20000000298,"[u'DY', u'A2', u'DB', u'MY']","[u'137.5,137.5,0', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'214.75,192.25,47']",Dixieland,12,target
78868,LG,1,17407.5,"[u'SR', u'LG', u'SH', u'A2']","[u'250,0,44', u'106.862745,232.3529413,180.3921568', u'141.25,250,0', u'157.75,157.75,157.75']",Balkan Folk,14,target
78868,SH,2,17408.90000000596,"[u'MB', u'DH', u'SH', u'MY']","[u'114.7058823,130.3921568,219.6078433', u'99,137.5,0', u'141.25,250,0', u'214.75,192.25,47']",Progressive House,15,target
78868,SY,0,17711.10000000894,"[u'SY', u'DY', u'A1', u'MB']","[u'250,250,0', u'137.5,137.5,0', u'100,100,100', u'114.7058823,130.3921568,219.6078433']",Electronic,16,target
78868,LH,3,19731.79999999702,"[u'A1', u'SP', u'DY', u'LH']","[u'100,100,100', u'200,0,250', u'137.5,137.5,0', u'197,250,127.5']",Bach,17,target
78868,DC,2,17644.79999999702,"[u'MB', u'MO', u'DC', u'A2']","[u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75', u'3.92156875,130.3921568,150', u'157.75,157.75,157.75']",Indie,18,target
78868,SR,3,18845.89999999106,"[u'MO', u'DR', u'LC', u'SR']","[u'222.5,130.5,64.75', u'174.5,0,5.5', u'104.9019608,215.6862745,232.3529413', u'250,0,44']",Trance,19,target
78868,DH,1,16941,"[u'A2', u'DH', u'SY', u'LG']","[u'157.75,157.75,157.75', u'99,137.5,0', u'250,250,0', u'106.862745,232.3529413,180.3921568']",Folk,20,target
78868,SP,0,17223.89999999106,"[u'SP', u'LH', u'DG', u'MB']","[u'200,0,250', u'197,250,127.5', u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433']",Classic Rock,21,target
78868,DY,2,17608,"[u'A2', u'SB', u'DY', u'LH']","[u'157.75,157.75,157.75', u'59.8039215,123.5294118,250', u'137.5,137.5,0', u'197,250,127.5']",Alternative,22,target
78868,LO,0,16928.5,"[u'LO', u'A2', u'SH', u'DB']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'141.25,250,0', u'14.70588225,65.6862745,164.7058823']",Stravinsky,23,target
78868,SH,3,36536.59999999404,"[u'DH', u'MB', u'LR', u'SH']","[u'99,137.5,0', u'114.7058823,130.3921568,219.6078433', u'250,119.5,143.25', u'141.25,250,0']",Salsa,25,target
78868,BK,2,20302.5,"[u'A2', u'MB', u'BK', u'MO']","[u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'0,0,0', u'222.5,130.5,64.75']",Smooth Jazz,27,target
