subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79118,1,1,10131.79999999702,"3,4,5",XX,en-q2,7,assess
79118,0,0,2239.60000000149,"doctor,dentist,psychiatrist",XX,en-q4,8,assess
79118,0,0,1886.7999999970198,"New York,Boston,Chicago",XX,en-q1,17,assess
79118,1,1,1621.6999999955297,"pebble,cat,frog",XX,en-q3,25,assess
79118,A3,3,21530.39999999851,"[u'SO', u'LR', u'SH', u'A3']","[u'250,100,0', u'250,119.5,143.25', u'141.25,250,0', u'197,197,197']",Heavy Metal,1,target
79118,SY,0,17619.10000000149,"[u'SY', u'DY', u'A1', u'MB']","[u'250,250,0', u'137.5,137.5,0', u'100,100,100', u'114.7058823,130.3921568,219.6078433']",Electronic,2,target
79118,DB,1,16689.20000000298,"[u'A2', u'DB', u'LO', u'DY']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'137.5,137.5,0']",Jazz,3,target
79118,SH,0,37565.39999999851,"[u'SH', u'LO', u'DB', u'A2']","[u'141.25,250,0', u'250,171.5,114.75', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75']",upper_left,4,catch
79118,LC,2,17634.59999999404,"[u'MO', u'SR', u'LC', u'DR']","[u'222.5,130.5,64.75', u'250,0,44', u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5']",Trance,5,target
79118,DO,1,18657.10000000149,"[u'SH', u'DO', u'A3', u'SR']","[u'141.25,250,0', u'137.5,80.5,0', u'197,197,197', u'250,0,44']",upper_right,6,catch
79118,SB,1,17418.29999999702,"[u'A2', u'SB', u'DY', u'LH']","[u'157.75,157.75,157.75', u'59.8039215,123.5294118,250', u'137.5,137.5,0', u'197,250,127.5']",Alternative,9,target
79118,LG,3,17196,"[u'DH', u'SY', u'A2', u'LG']","[u'99,137.5,0', u'250,250,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568']",Folk,10,target
79118,DC,0,17761.20000000298,"[u'DC', u'MO', u'A2', u'MB']","[u'3.92156875,130.3921568,150', u'222.5,130.5,64.75', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Indie,11,target
79118,SP,2,17114.69999999553,"[u'LH', u'A1', u'SP', u'DY']","[u'197,250,127.5', u'100,100,100', u'200,0,250', u'137.5,137.5,0']",Bach,12,target
79118,SH,1,16856.70000000298,"[u'MB', u'SH', u'DH', u'MY']","[u'114.7058823,130.3921568,219.6078433', u'141.25,250,0', u'99,137.5,0', u'214.75,192.25,47']",Progressive House,13,target
79118,SO,3,16812.20000000298,"[u'SH', u'MY', u'A1', u'SO']","[u'141.25,250,0', u'214.75,192.25,47', u'100,100,100', u'250,100,0']",Ska,14,target
79118,MY,0,16687.69999999553,"[u'MY', u'A3', u'SY', u'DP']","[u'214.75,192.25,47', u'197,197,197', u'250,250,0', u'113.7254903,0,145.0980393']",Hindustani Sitar,15,target
79118,MB,1,16820.30000000447,"[u'A2', u'MB', u'MO', u'BK']","[u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75', u'0,0,0']",Piano,16,target
79118,DB,1,16342.09999999404,"[u'SH', u'DB', u'A2', u'LO']","[u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'250,171.5,114.75']",Stravinsky,18,target
79118,MY,3,16089.39999999851,"[u'DB', u'A2', u'DY', u'MY']","[u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'137.5,137.5,0', u'214.75,192.25,47']",Dixieland,19,target
79118,LR,3,16411.29999999702,"[u'SB', u'DO', u'LO', u'LR']","[u'59.8039215,123.5294118,250', u'137.5,80.5,0', u'250,171.5,114.75', u'250,119.5,143.25']",Dubstep,20,target
79118,MB,2,18756.60000000149,"[u'LH', u'DG', u'MB', u'SP']","[u'197,250,127.5', u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433', u'200,0,250']",Classic Rock,21,target
79118,MB,3,17137.39999999851,"[u'BK', u'MO', u'A2', u'MB']","[u'0,0,0', u'222.5,130.5,64.75', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Smooth Jazz,22,target
79118,MB,2,16836,"[u'A2', u'DO', u'MB', u'SH']","[u'157.75,157.75,157.75', u'137.5,80.5,0', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Mozart,23,target
79118,LR,2,16489.5,"[u'DH', u'MB', u'LR', u'SH']","[u'99,137.5,0', u'114.7058823,130.3921568,219.6078433', u'250,119.5,143.25', u'141.25,250,0']",Salsa,24,target
79118,LG,1,16650,"[u'SH', u'LG', u'SR', u'A2']","[u'141.25,250,0', u'106.862745,232.3529413,180.3921568', u'250,0,44', u'157.75,157.75,157.75']",Balkan Folk,26,target
79118,MY,1,17449,"[u'SH', u'MY', u'A1', u'DY']","[u'141.25,250,0', u'214.75,192.25,47', u'100,100,100', u'137.5,137.5,0']",Big Band,27,target
