subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
78036,1,1,2123.300000011921,"pebble,cat,frog",XX,en-q3,14,assess
78036,0,0,1588,"doctor,dentist,psychiatrist",XX,en-q4,19,assess
78036,0,0,1546.800000011921,"New York,Boston,Chicago",XX,en-q1,21,assess
78036,1,1,5373.399999976158,"3,4,5",XX,en-q2,26,assess
78036,MY,1,18070,"[u'DP', u'MY', u'A3', u'SY']","[u'113.7254903,0,145.0980393', u'214.75,192.25,47', u'197,197,197', u'250,250,0']",Hindustani Sitar,1,target
78036,SP,0,17207.19999998808,"[u'SP', u'LH', u'A1', u'DY']","[u'200,0,250', u'197,250,127.5', u'100,100,100', u'137.5,137.5,0']",Bach,2,target
78036,MB,0,17152.900000035763,"[u'MB', u'A2', u'BK', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'0,0,0', u'222.5,130.5,64.75']",Smooth Jazz,3,target
78036,A2,3,20817.80000001192,"[u'MB', u'MO', u'BK', u'A2']","[u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75', u'0,0,0', u'157.75,157.75,157.75']",Piano,4,target
78036,SY,3,16447.30000001192,"[u'MB', u'A1', u'DY', u'SY']","[u'114.7058823,130.3921568,219.6078433', u'100,100,100', u'137.5,137.5,0', u'250,250,0']",Electronic,5,target
78036,SR,0,16050.100000023842,"[u'SR', u'SH', u'A2', u'LG']","[u'250,0,44', u'141.25,250,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568']",Balkan Folk,6,target
78036,A2,3,16039.900000035763,"[u'DY', u'DB', u'MY', u'A2']","[u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823', u'214.75,192.25,47', u'157.75,157.75,157.75']",Dixieland,7,target
78036,SB,2,16955.900000035763,"[u'DY', u'LH', u'SB', u'A2']","[u'137.5,137.5,0', u'197,250,127.5', u'59.8039215,123.5294118,250', u'157.75,157.75,157.75']",Alternative,8,target
78036,DG,2,16161.600000023842,"[u'LH', u'SP', u'DG', u'MB']","[u'197,250,127.5', u'200,0,250', u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433']",Classic Rock,9,target
78036,DY,3,16400.099999964237,"[u'SH', u'MY', u'A1', u'DY']","[u'141.25,250,0', u'214.75,192.25,47', u'100,100,100', u'137.5,137.5,0']",Big Band,10,target
78036,A2,0,21092.099999964237,"[u'A2', u'DB', u'SH', u'LO']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'141.25,250,0', u'250,171.5,114.75']",upper_left,11,catch
78036,MO,3,21256.599999964237,"[u'MB', u'A2', u'DC', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'3.92156875,130.3921568,150', u'222.5,130.5,64.75']",Indie,12,target
78036,SR,1,17965.400000035763,"[u'SH', u'SR', u'A3', u'DO']","[u'141.25,250,0', u'250,0,44', u'197,197,197', u'137.5,80.5,0']",upper_right,13,catch
78036,SO,1,18350.19999998808,"[u'MY', u'SO', u'A1', u'SH']","[u'214.75,192.25,47', u'250,100,0', u'100,100,100', u'141.25,250,0']",Ska,15,target
78036,LR,1,16645.30000001192,"[u'DH', u'LR', u'SH', u'MB']","[u'99,137.5,0', u'250,119.5,143.25', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433']",Salsa,16,target
78036,LO,0,16650.69999998808,"[u'LO', u'A2', u'DB', u'SH']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'141.25,250,0']",Stravinsky,17,target
78036,LC,2,16791.600000023842,"[u'MO', u'SR', u'LC', u'DR']","[u'222.5,130.5,64.75', u'250,0,44', u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5']",Trance,18,target
78036,DH,0,16881.5,"[u'DH', u'A2', u'LG', u'SY']","[u'99,137.5,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568', u'250,250,0']",Folk,20,target
78036,SO,2,17081.5,"[u'A3', u'SH', u'SO', u'LR']","[u'197,197,197', u'141.25,250,0', u'250,100,0', u'250,119.5,143.25']",Heavy Metal,22,target
78036,MB,0,19775.099999964237,"[u'MB', u'MY', u'DH', u'SH']","[u'114.7058823,130.3921568,219.6078433', u'214.75,192.25,47', u'99,137.5,0', u'141.25,250,0']",Progressive House,23,target
78036,DO,3,18739.099999964237,"[u'SH', u'MB', u'A2', u'DO']","[u'141.25,250,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'137.5,80.5,0']",Mozart,24,target
78036,DB,0,16173.399999976158,"[u'DB', u'DY', u'A2', u'LO']","[u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0', u'157.75,157.75,157.75', u'250,171.5,114.75']",Jazz,25,target
78036,SB,3,17738.900000035763,"[u'LO', u'LR', u'DO', u'SB']","[u'250,171.5,114.75', u'250,119.5,143.25', u'137.5,80.5,0', u'59.8039215,123.5294118,250']",Dubstep,27,target
