subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
77952,1,1,4356.999999999996,"New York,Boston,Chicago",XX,en-q1,2,assess
77952,0,0,2871,"doctor,dentist,psychiatrist",XX,en-q4,13,assess
77952,1,1,1830,"pebble,cat,frog",XX,en-q3,17,assess
77952,1,1,7581,"3,4,5",XX,en-q2,25,assess
77952,SH,2,21372,"[u'DH', u'MB', u'SH', u'LR']","[u'99,137.5,0', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0', u'250,119.5,143.25']",Salsa,1,target
77952,MY,3,17001.000000000007,"[u'A2', u'DB', u'DY', u'MY']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0', u'214.75,192.25,47']",Dixieland,3,target
77952,SH,2,17413,"[u'DH', u'MY', u'SH', u'MB']","[u'99,137.5,0', u'214.75,192.25,47', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433']",Progressive House,4,target
77952,A2,0,16594.000000000015,"[u'A2', u'DB', u'SH', u'LO']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'141.25,250,0', u'250,171.5,114.75']",Stravinsky,5,target
77952,MO,0,17202,"[u'MO', u'MB', u'DC', u'A2']","[u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433', u'3.92156875,130.3921568,150', u'157.75,157.75,157.75']",Indie,6,target
77952,A3,0,17170,"[u'A3', u'SH', u'SO', u'LR']","[u'197,197,197', u'141.25,250,0', u'250,100,0', u'250,119.5,143.25']",Heavy Metal,7,target
77952,SB,0,21307,"[u'SB', u'DO', u'LO', u'LR']","[u'59.8039215,123.5294118,250', u'137.5,80.5,0', u'250,171.5,114.75', u'250,119.5,143.25']",Dubstep,8,target
77952,DB,1,16417,"[u'LO', u'DB', u'DY', u'A2']","[u'250,171.5,114.75', u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0', u'157.75,157.75,157.75']",Jazz,9,target
77952,LO,2,18569,"[u'SH', u'DB', u'LO', u'A2']","[u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'157.75,157.75,157.75']",upper_left,10,catch
77952,DH,0,17012,"[u'DH', u'A2', u'SY', u'LG']","[u'99,137.5,0', u'157.75,157.75,157.75', u'250,250,0', u'106.862745,232.3529413,180.3921568']",Folk,11,target
77952,BK,0,17212,"[u'BK', u'MB', u'A2', u'MO']","[u'0,0,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'222.5,130.5,64.75']",Piano,12,target
77952,SR,0,20680,"[u'SR', u'LG', u'A2', u'SH']","[u'250,0,44', u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75', u'141.25,250,0']",Balkan Folk,14,target
77952,DO,3,18445,"[u'SH', u'SR', u'A3', u'DO']","[u'141.25,250,0', u'250,0,44', u'197,197,197', u'137.5,80.5,0']",upper_right,15,catch
77952,DG,1,16539,"[u'SP', u'DG', u'LH', u'MB']","[u'200,0,250', u'0,117.6470588,88.235294', u'197,250,127.5', u'114.7058823,130.3921568,219.6078433']",Classic Rock,16,target
77952,DY,0,16829.00000000006,"[u'DY', u'SP', u'LH', u'A1']","[u'137.5,137.5,0', u'200,0,250', u'197,250,127.5', u'100,100,100']",Bach,18,target
77952,MO,1,16010.999999999942,"[u'BK', u'MO', u'A2', u'MB']","[u'0,0,0', u'222.5,130.5,64.75', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Smooth Jazz,19,target
77952,SY,2,21295,"[u'A1', u'MB', u'SY', u'DY']","[u'100,100,100', u'114.7058823,130.3921568,219.6078433', u'250,250,0', u'137.5,137.5,0']",Electronic,20,target
77952,MB,3,21295,"[u'A2', u'DO', u'SH', u'MB']","[u'157.75,157.75,157.75', u'137.5,80.5,0', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433']",Mozart,21,target
77952,DY,1,17697.99999999994,"[u'A2', u'DY', u'LH', u'SB']","[u'157.75,157.75,157.75', u'137.5,137.5,0', u'197,250,127.5', u'59.8039215,123.5294118,250']",Alternative,22,target
77952,DP,0,16994,"[u'DP', u'MY', u'A3', u'SY']","[u'113.7254903,0,145.0980393', u'214.75,192.25,47', u'197,197,197', u'250,250,0']",Hindustani Sitar,23,target
77952,SR,1,19768.00000000006,"[u'DR', u'SR', u'LC', u'MO']","[u'174.5,0,5.5', u'250,0,44', u'104.9019608,215.6862745,232.3529413', u'222.5,130.5,64.75']",Trance,24,target
77952,A1,1,17368,"[u'DY', u'A1', u'MY', u'SH']","[u'137.5,137.5,0', u'100,100,100', u'214.75,192.25,47', u'141.25,250,0']",Big Band,26,target
77952,MY,0,15906,"[u'MY', u'SO', u'A1', u'SH']","[u'214.75,192.25,47', u'250,100,0', u'100,100,100', u'141.25,250,0']",Ska,27,target
