subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
78438,0,0,2401.5,"New York,Boston,Chicago",XX,en-q1,4,assess
78438,0,0,1489.5,"doctor,dentist,psychiatrist",XX,en-q4,12,assess
78438,1,1,1641.5,"pebble,cat,frog",XX,en-q3,19,assess
78438,1,1,6097.799999713898,"3,4,5",XX,en-q2,21,assess
78438,SO,2,18712,"[u'LR', u'A3', u'SO', u'SH']","[u'250,119.5,143.25', u'197,197,197', u'250,100,0', u'141.25,250,0']",Heavy Metal,1,target
78438,MO,1,17968,"[u'MB', u'MO', u'DC', u'A2']","[u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75', u'3.92156875,130.3921568,150', u'157.75,157.75,157.75']",Indie,2,target
78438,A2,3,18461.099999904633,"[u'MY', u'DY', u'DB', u'A2']","[u'214.75,192.25,47', u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75']",Dixieland,3,target
78438,DB,2,28177,"[u'LO', u'A2', u'DB', u'SH']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'141.25,250,0']",Stravinsky,5,target
78438,SH,3,16794.800000190735,"[u'DH', u'LR', u'MB', u'SH']","[u'99,137.5,0', u'250,119.5,143.25', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Salsa,6,target
78438,SB,3,17022,"[u'DO', u'LO', u'LR', u'SB']","[u'137.5,80.5,0', u'250,171.5,114.75', u'250,119.5,143.25', u'59.8039215,123.5294118,250']",Dubstep,7,target
78438,SH,0,16598.099999904633,"[u'SH', u'MB', u'DH', u'MY']","[u'141.25,250,0', u'114.7058823,130.3921568,219.6078433', u'99,137.5,0', u'214.75,192.25,47']",Progressive House,8,target
78438,SH,1,20686.299999713898,"[u'SR', u'SH', u'A3', u'DO']","[u'250,0,44', u'141.25,250,0', u'197,197,197', u'137.5,80.5,0']",upper_right,9,catch
78438,DH,1,17844.599999904633,"[u'SY', u'DH', u'LG', u'A2']","[u'250,250,0', u'99,137.5,0', u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75']",Folk,10,target
78438,A1,1,17036.199999809265,"[u'MY', u'A1', u'SH', u'DY']","[u'214.75,192.25,47', u'100,100,100', u'141.25,250,0', u'137.5,137.5,0']",Big Band,11,target
78438,SO,2,17287.099999904633,"[u'A1', u'MY', u'SO', u'SH']","[u'100,100,100', u'214.75,192.25,47', u'250,100,0', u'141.25,250,0']",Ska,13,target
78438,DP,1,17112.599999904633,"[u'MY', u'DP', u'SY', u'A3']","[u'214.75,192.25,47', u'113.7254903,0,145.0980393', u'250,250,0', u'197,197,197']",Hindustani Sitar,14,target
78438,MB,3,16496.199999809265,"[u'SH', u'A2', u'DO', u'MB']","[u'141.25,250,0', u'157.75,157.75,157.75', u'137.5,80.5,0', u'114.7058823,130.3921568,219.6078433']",Mozart,15,target
78438,SY,0,17352.5,"[u'SY', u'MB', u'A1', u'DY']","[u'250,250,0', u'114.7058823,130.3921568,219.6078433', u'100,100,100', u'137.5,137.5,0']",Electronic,16,target
78438,SB,2,16252.5,"[u'LH', u'DY', u'SB', u'A2']","[u'197,250,127.5', u'137.5,137.5,0', u'59.8039215,123.5294118,250', u'157.75,157.75,157.75']",Alternative,17,target
78438,MB,0,16963.799999713898,"[u'MB', u'BK', u'A2', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'0,0,0', u'157.75,157.75,157.75', u'222.5,130.5,64.75']",Piano,18,target
78438,DG,2,16693.5,"[u'SP', u'LH', u'DG', u'MB']","[u'200,0,250', u'197,250,127.5', u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433']",Classic Rock,20,target
78438,LC,3,16329.700000286102,"[u'DR', u'MO', u'SR', u'LC']","[u'174.5,0,5.5', u'222.5,130.5,64.75', u'250,0,44', u'104.9019608,215.6862745,232.3529413']",Trance,22,target
78438,DB,3,17163.5,"[u'DY', u'LO', u'A2', u'DB']","[u'137.5,137.5,0', u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823']",Jazz,23,target
78438,MB,3,16735.599999904633,"[u'BK', u'MO', u'A2', u'MB']","[u'0,0,0', u'222.5,130.5,64.75', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Smooth Jazz,24,target
78438,SP,2,16573.900000095367,"[u'DY', u'A1', u'SP', u'LH']","[u'137.5,137.5,0', u'100,100,100', u'200,0,250', u'197,250,127.5']",Bach,25,target
78438,LO,0,19411,"[u'LO', u'A2', u'SH', u'DB']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'141.25,250,0', u'14.70588225,65.6862745,164.7058823']",upper_left,26,catch
78438,LG,1,17405.89999961853,"[u'SH', u'LG', u'SR', u'A2']","[u'141.25,250,0', u'106.862745,232.3529413,180.3921568', u'250,0,44', u'157.75,157.75,157.75']",Balkan Folk,27,target
