subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
77553,0,0,10270.799999952316,"New York,Boston,Chicago",XX,en-q1,6,assess
77553,1,1,44769.700000047684,"3,4,5",XX,en-q2,11,assess
77553,0,0,2267.600000023842,"doctor,dentist,psychiatrist",XX,en-q4,18,assess
77553,1,1,1555.7999999523163,"pebble,cat,frog",XX,en-q3,23,assess
77553,LO,1,20420.100000023842,"[u'A2', u'LO', u'DY', u'DB']","[u'157.75,157.75,157.75', u'250,171.5,114.75', u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823']",Jazz,1,target
77553,A3,1,22918.600000023842,"[u'SR', u'A3', u'DO', u'SH']","[u'250,0,44', u'197,197,197', u'137.5,80.5,0', u'141.25,250,0']",upper_right,2,catch
77553,MB,3,19880.299999952316,"[u'LH', u'SP', u'DG', u'MB']","[u'197,250,127.5', u'200,0,250', u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433']",Classic Rock,3,target
77553,DY,3,19720.600000023842,"[u'SP', u'LH', u'A1', u'DY']","[u'200,0,250', u'197,250,127.5', u'100,100,100', u'137.5,137.5,0']",Bach,4,target
77553,MB,2,21433.400000095367,"[u'BK', u'MO', u'MB', u'A2']","[u'0,0,0', u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75']",Piano,5,target
77553,SY,0,20214.700000047684,"[u'SY', u'DP', u'A3', u'MY']","[u'250,250,0', u'113.7254903,0,145.0980393', u'197,197,197', u'214.75,192.25,47']",Hindustani Sitar,7,target
77553,SY,1,19248.899999976158,"[u'LG', u'SY', u'A2', u'DH']","[u'106.862745,232.3529413,180.3921568', u'250,250,0', u'157.75,157.75,157.75', u'99,137.5,0']",Folk,8,target
77553,SH,1,18484.5,"[u'MB', u'SH', u'LR', u'DH']","[u'114.7058823,130.3921568,219.6078433', u'141.25,250,0', u'250,119.5,143.25', u'99,137.5,0']",Salsa,9,target
77553,LH,0,19077.200000047684,"[u'LH', u'DY', u'SB', u'A2']","[u'197,250,127.5', u'137.5,137.5,0', u'59.8039215,123.5294118,250', u'157.75,157.75,157.75']",Alternative,10,target
77553,MB,3,27796,"[u'SY', u'A1', u'DY', u'MB']","[u'250,250,0', u'100,100,100', u'137.5,137.5,0', u'114.7058823,130.3921568,219.6078433']",Electronic,12,target
77553,MY,3,48275.40000009537,"[u'A1', u'SH', u'DY', u'MY']","[u'100,100,100', u'141.25,250,0', u'137.5,137.5,0', u'214.75,192.25,47']",Big Band,13,target
77553,SH,2,28492.100000023842,"[u'DH', u'MB', u'SH', u'MY']","[u'99,137.5,0', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0', u'214.75,192.25,47']",Progressive House,14,target
77553,SR,2,20987.399999976158,"[u'LG', u'A2', u'SR', u'SH']","[u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75', u'250,0,44', u'141.25,250,0']",Balkan Folk,15,target
77553,DY,1,18035.199999928474,"[u'MY', u'DY', u'A2', u'DB']","[u'214.75,192.25,47', u'137.5,137.5,0', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823']",Dixieland,16,target
77553,DB,3,101116.29999995232,"[u'SH', u'A2', u'LO', u'DB']","[u'141.25,250,0', u'157.75,157.75,157.75', u'250,171.5,114.75', u'14.70588225,65.6862745,164.7058823']",Stravinsky,17,target
77553,SO,3,19778.899999976158,"[u'MY', u'SH', u'A1', u'SO']","[u'214.75,192.25,47', u'141.25,250,0', u'100,100,100', u'250,100,0']",Ska,19,target
77553,A2,2,23153.100000023842,"[u'SH', u'MB', u'A2', u'DO']","[u'141.25,250,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'137.5,80.5,0']",Mozart,20,target
77553,SB,3,17764.800000071526,"[u'LR', u'LO', u'DO', u'SB']","[u'250,119.5,143.25', u'250,171.5,114.75', u'137.5,80.5,0', u'59.8039215,123.5294118,250']",Dubstep,21,target
77553,SR,1,21697.299999952316,"[u'MO', u'SR', u'LC', u'DR']","[u'222.5,130.5,64.75', u'250,0,44', u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5']",Trance,22,target
77553,MB,3,19045.100000023842,"[u'MO', u'BK', u'A2', u'MB']","[u'222.5,130.5,64.75', u'0,0,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Smooth Jazz,24,target
77553,A3,0,18848.299999952316,"[u'A3', u'SH', u'SO', u'LR']","[u'197,197,197', u'141.25,250,0', u'250,100,0', u'250,119.5,143.25']",Heavy Metal,25,target
77553,DC,2,21489,"[u'A2', u'MB', u'DC', u'MO']","[u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'3.92156875,130.3921568,150', u'222.5,130.5,64.75']",Indie,26,target
77553,DB,0,20069,"[u'DB', u'A2', u'SH', u'LO']","[u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'141.25,250,0', u'250,171.5,114.75']",upper_left,27,catch
