subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79092,0,0,2339.5999999940395,"New York,Boston,Chicago",XX,en-q1,1,assess
79092,1,1,1889.6000000089407,"pebble,cat,frog",XX,en-q3,2,assess
79092,1,1,5796.600000008941,"3,4,5",XX,en-q2,17,assess
79092,0,0,2700.2999999970198,"doctor,dentist,psychiatrist",XX,en-q4,20,assess
79092,SH,1,24382.89999999106,"[u'DO', u'SH', u'A3', u'SR']","[u'137.5,80.5,0', u'141.25,250,0', u'197,197,197', u'250,0,44']",upper_right,3,catch
79092,MY,0,19465.70000000298,"[u'MY', u'A1', u'SO', u'SH']","[u'214.75,192.25,47', u'100,100,100', u'250,100,0', u'141.25,250,0']",Ska,4,target
79092,SP,0,19184.09999999404,"[u'SP', u'LH', u'A1', u'DY']","[u'200,0,250', u'197,250,127.5', u'100,100,100', u'137.5,137.5,0']",Bach,5,target
79092,MB,1,16869.40000000596,"[u'DH', u'MB', u'MY', u'SH']","[u'99,137.5,0', u'114.7058823,130.3921568,219.6078433', u'214.75,192.25,47', u'141.25,250,0']",Progressive House,6,target
79092,DG,2,17418.20000000298,"[u'SP', u'LH', u'DG', u'MB']","[u'200,0,250', u'197,250,127.5', u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433']",Classic Rock,7,target
79092,SR,3,29382.29999999702,"[u'MO', u'LC', u'DR', u'SR']","[u'222.5,130.5,64.75', u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5', u'250,0,44']",Trance,8,target
79092,SR,1,44826.90000000596,"[u'A2', u'SR', u'LG', u'SH']","[u'157.75,157.75,157.75', u'250,0,44', u'106.862745,232.3529413,180.3921568', u'141.25,250,0']",Balkan Folk,9,target
79092,A3,0,17121.29999999702,"[u'A3', u'SH', u'SO', u'LR']","[u'197,197,197', u'141.25,250,0', u'250,100,0', u'250,119.5,143.25']",Heavy Metal,10,target
79092,SY,0,17374.30000001192,"[u'SY', u'A1', u'DY', u'MB']","[u'250,250,0', u'100,100,100', u'137.5,137.5,0', u'114.7058823,130.3921568,219.6078433']",Electronic,11,target
79092,LO,1,17037.29999999702,"[u'LR', u'LO', u'DO', u'SB']","[u'250,119.5,143.25', u'250,171.5,114.75', u'137.5,80.5,0', u'59.8039215,123.5294118,250']",Dubstep,12,target
79092,DY,3,17099.19999998808,"[u'SH', u'A1', u'MY', u'DY']","[u'141.25,250,0', u'100,100,100', u'214.75,192.25,47', u'137.5,137.5,0']",Big Band,13,target
79092,MB,0,17063.79999999702,"[u'MB', u'A2', u'BK', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'0,0,0', u'222.5,130.5,64.75']",Piano,14,target
79092,SH,0,20929.09999999404,"[u'SH', u'MB', u'LR', u'DH']","[u'141.25,250,0', u'114.7058823,130.3921568,219.6078433', u'250,119.5,143.25', u'99,137.5,0']",Salsa,15,target
79092,A2,2,19166.30000001192,"[u'DO', u'MB', u'A2', u'SH']","[u'137.5,80.5,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'141.25,250,0']",Mozart,16,target
79092,DP,0,17380.29999999702,"[u'DP', u'A3', u'SY', u'MY']","[u'113.7254903,0,145.0980393', u'197,197,197', u'250,250,0', u'214.75,192.25,47']",Hindustani Sitar,18,target
79092,LO,0,18334.20000000298,"[u'LO', u'A2', u'DB', u'SH']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'141.25,250,0']",Stravinsky,19,target
79092,SH,0,19025.70000000298,"[u'SH', u'DB', u'A2', u'LO']","[u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'250,171.5,114.75']",upper_left,21,catch
79092,DH,0,17034.29999999702,"[u'DH', u'A2', u'LG', u'SY']","[u'99,137.5,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568', u'250,250,0']",Folk,22,target
79092,LH,0,17372.60000000894,"[u'LH', u'DY', u'SB', u'A2']","[u'197,250,127.5', u'137.5,137.5,0', u'59.8039215,123.5294118,250', u'157.75,157.75,157.75']",Alternative,23,target
79092,MY,0,17604.5,"[u'MY', u'A2', u'DY', u'DB']","[u'214.75,192.25,47', u'157.75,157.75,157.75', u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823']",Dixieland,24,target
79092,MB,3,20693.40000000596,"[u'MO', u'BK', u'A2', u'MB']","[u'222.5,130.5,64.75', u'0,0,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Smooth Jazz,25,target
79092,DY,2,17182.40000000596,"[u'DB', u'LO', u'DY', u'A2']","[u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'137.5,137.5,0', u'157.75,157.75,157.75']",Jazz,26,target
79092,DC,2,17248.09999999404,"[u'MB', u'A2', u'DC', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'3.92156875,130.3921568,150', u'222.5,130.5,64.75']",Indie,27,target
